3.018519799811902535e-02,1.302589650568588275e-01,2.412754410671813510e-01,3.018519799811902535e-02,1.305279273554844910e-01,3.018519799811902535e-02,2.901229678561399350e+00,1.624847644730248897e+00,2.075356793724841276e-01,1.271672863841704082e+00,1.177313216134985074e+00,3.446249714992228874e+00,1.408652686092141670e-01,2.150080551613160196e-01,3.018519799811902535e-02,9.186965895842864605e-01
2.640198651568810909e-02,1.186711738072487032e-01,1.483666169927288780e-01,2.640198651568810909e-02,4.831988260369987631e-01,2.640198651568810909e-02,4.140908860201525932e-01,1.969759485063241833e+00,2.359766282624078670e-01,5.085019717298219222e-01,1.363261741036134733e+00,1.574251374117195068e+00,5.331093018907432368e-01,2.675321891892578630e-01,2.640198651568810909e-02,3.747410549652750333e+00
2.413957238662020263e-02,2.337427864088298390e-01,2.806334143318165997e-01,2.413957238662020263e-02,2.951529689110186649e-01,2.413957238662020263e-02,4.737712862526139435e-01,1.719526366879441159e+00,1.866878439388663657e-01,3.936419559302351545e-01,1.193952382287267078e+00,1.417502855158732977e+00,3.538020967960385232e-01,2.232429012568361293e-01,2.413957238662020263e-02,3.138557292745352445e+00
2.090384795139996546e-02,6.363895325340251929e-01,4.734381156020366910e-01,2.090384795139996546e-02,2.672924717342919365e-01,2.090384795139996546e-02,6.457455263927126543e-01,1.719054445269299736e+00,1.045565092170939459e-01,3.688920806034280964e-01,1.169440928477592401e+00,1.114458404396767577e+00,3.304916280671799655e-01,1.453884108683450027e-01,2.090384795139996546e-02,2.768386832365981931e+00
2.199979245596347249e-02,7.189315239898430576e-01,1.913248646471524372e+00,2.199979245596347249e-02,4.860634578110138021e-02,2.199979245596347249e-02,1.438565865019275636e+00,2.013099628841167110e+00,1.238471172470917980e-01,2.129846830524647627e-01,1.365982928465729662e+00,1.266037788126542107e+00,1.198195965456625711e-01,1.781466657074730342e-01,2.199979245596347249e-02,9.700356152749759486e-01
2.288608734013573842e-02,6.869249791710169140e-01,2.165439901614525819e+00,2.288608734013573842e-02,4.383084002103439236e-02,2.288608734013573842e-02,1.524271045189525386e+00,2.296980173004211423e+00,1.470564333465779194e-01,2.079616644413785909e-01,1.565038170512071503e+00,1.270365031505285680e+00,1.208224603220448973e-01,2.091068933913802219e-01,2.288608734013573842e-02,1.076068135407592941e+00
2.102485265029536629e-02,7.641227305684459292e-01,1.781032116667976783e+00,2.102485265029536629e-02,6.131410989506882320e-02,2.102485265029536629e-02,1.539813445455842977e+00,1.940624209734100880e+00,1.105035090497937245e-01,2.690523229592980958e-01,1.322211786475117945e+00,1.439593077555688438e+00,1.218985046366318492e-01,1.565795306601868719e-01,2.102485265029536629e-02,9.426535680489180891e-01
1.994373547340759500e-02,1.281119964336066563e-01,2.233068375933984218e+00,1.994373547340759500e-02,4.644811645527633509e-02,1.994373547340759500e-02,1.330630736371532619e+00,2.627988598287331889e+00,1.701419778098508251e-01,1.821702490019196929e-01,1.846583172318394084e+00,8.768126445909312228e-01,8.949642885729419683e-02,2.393103455588467265e-01,1.994373547340759500e-02,1.095716807270038728e+00
1.891435708373693375e-02,1.894733080165965367e-01,3.323179488076583032e-01,1.891435708373693375e-02,6.968282185299240483e-02,1.891435708373693375e-02,1.840097632008883100e+00,1.065805570089439769e+00,1.202378499126851297e-01,7.948017632469024374e-01,7.721582844981055294e-01,2.163584259495070050e+00,7.972705177542642463e-02,1.311996519199763456e-01,1.891435708373693375e-02,6.193131850067592481e-01
1.781663784861771752e-02,2.054487171340572682e-01,1.982053042051368508e-01,1.781663784861771752e-02,2.710966148519938224e-01,1.781663784861771752e-02,4.192028642757414381e-01,1.328130571066871157e+00,1.373467492418521119e-01,3.624676246803547608e-01,9.200306593698747148e-01,1.207028649813890020e+00,3.252352961213515470e-01,1.694105337128788413e-01,1.781663784861771752e-02,2.464017168222547571e+00
2.031156649847113901e-02,6.037067594376662738e-01,5.810059627036179286e-01,2.031156649847113901e-02,2.156533993342575617e-01,2.031156649847113901e-02,5.180447242921196738e-01,2.060419072884228431e+00,1.302709770824826974e-01,3.123146254860361126e-01,1.450404239099929438e+00,1.130707899609545652e+00,2.560460437030120939e-01,1.824928577260803153e-01,2.031156649847113901e-02,3.453459576199093828e+00
1.875024914581849278e-02,1.079038125656822444e+00,1.471805451911148976e+00,1.875024914581849278e-02,3.711260339820899451e-02,1.875024914581849278e-02,1.537215220618343370e+00,1.056092023681423520e+00,8.754797416104173613e-02,5.907253687961244726e-01,8.025360650145878516e-01,1.403210879615304885e+00,3.994694981368576703e-02,1.206381341960992420e-01,1.875024914581849278e-02,5.600667366061379271e-01
2.222021697776317348e-02,1.143102537063238611e+00,1.995594341762069623e+00,2.222021697776317348e-02,5.644727841375628274e-02,2.222021697776317348e-02,1.901619048012598512e+00,1.132144467185060455e+00,1.233280374793700868e-01,7.578700948072719656e-01,8.187972913971359734e-01,1.957969350160687183e+00,6.584116516345532577e-02,1.396240792684284859e-01,2.222021697776317348e-02,4.645486312424349507e-01
2.038557421908534367e-02,1.411403516080693699e+00,8.072960493023458861e-01,2.038557421908534367e-02,2.499908896531898017e-01,2.038557421908534367e-02,1.159185811475420325e+00,1.245232706695495128e+00,9.933550033388773015e-02,4.372717004460545120e-01,8.517710618371852060e-01,9.741709838791892118e-01,2.989728646957172109e-01,1.287086851712116453e-01,2.038557421908534367e-02,1.430722751175554919e+00
2.214390670794808350e-02,1.215830981380018772e+00,4.487112193909550406e+00,2.214390670794808350e-02,8.662679490878365252e-02,2.214390670794808350e-02,2.021415243359719671e+00,3.445123649662430676e+00,1.181354468874154934e-01,1.753746237720205381e-01,2.356421003466693698e+00,6.728592702168204598e-01,1.293833699546109439e-01,1.625875260920383591e-01,2.214390670794808350e-02,5.865400887165554966e-01
2.280596368303358656e-02,6.853855564240223686e+00,2.199604268581144773e+00,2.280596368303358656e-02,6.993286930703707105e-02,2.280596368303358656e-02,2.989894936524606361e+00,8.468233932943137754e-01,2.613191475747974057e-01,4.190759946333699193e-01,7.739805622404104524e-01,8.231094711525293040e-01,6.509059142255711750e-02,3.436866881133058271e-01,2.280596368303358656e-02,6.083596295108629759e-01
1.353905783887910524e-02,6.077162874020299865e-01,1.794760473061180139e+00,1.353905783887910524e-02,2.514374814050667276e-02,1.353905783887910524e-02,1.272020602914323284e+00,1.859064401051384596e+00,8.573769113535449626e-02,1.638637192557942102e-01,1.264129318577266403e+00,9.404956593204807369e-01,6.703996741896543765e-02,1.222540669645164890e-01,1.353905783887910524e-02,7.525252373152795382e-01
1.354985593619580098e-02,7.261536702424623568e-01,1.719089621510482058e+00,1.354985593619580098e-02,3.715184642571139201e-02,1.354985593619580098e-02,1.377214401962830959e+00,1.775758591866904545e+00,6.934891832233794351e-02,2.130140165459052659e-01,1.209480285584362935e+00,1.100039270634342259e+00,7.175062390957238911e-02,9.885786832300121063e-02,1.354985593619580098e-02,7.162729436134089855e-01
1.239540705910299398e-02,4.355267863777642079e-01,1.967009915395097064e+00,1.239540705910299398e-02,2.745476765599789634e-02,1.239540705910299398e-02,1.201408893424098290e+00,2.074813569932580037e+00,9.934413919054672915e-02,1.607270083210267098e-01,1.462113741951374779e+00,7.056297670271638456e-01,4.743767502131616964e-02,1.448581523338383359e-01,1.239540705910299398e-02,7.668658973344025798e-01
1.188421896015943308e-02,7.282174652431132600e-01,1.122838160526116402e+00,1.188421896015943308e-02,2.269208469798724565e-02,1.188421896015943308e-02,1.499596731512165215e+00,1.009073323030922564e+00,7.658488410456183726e-02,6.183230886521532410e-01,7.939179646992389205e-01,1.431086250715130737e+00,2.778406101063987318e-02,1.104292743433438750e-01,1.188421896015943308e-02,4.951654535132731794e-01
1.343742599791481439e-02,8.071041775722025413e-01,1.160667027012719732e+00,1.343742599791481439e-02,2.970398582767222809e-02,1.343742599791481439e-02,1.704858514022262517e+00,1.085662238125792545e+00,7.275470628053178068e-02,6.917135681623510779e-01,8.367394243202701531e-01,1.626286649640107163e+00,3.583647271527370948e-02,1.056726612481841410e-01,1.343742599791481439e-02,4.933666825968303637e-01
1.308908258641840704e-02,7.165194505629662869e-01,1.202907569687479139e+00,1.308908258641840704e-02,1.744721575238873668e-02,1.308908258641840704e-02,1.449026450553973611e+00,1.084523287138525971e+00,8.605681578689151900e-02,5.618904379963678419e-01,8.124819450685115685e-01,1.364630860431906179e+00,2.051341126109194196e-02,1.218581689089576203e-01,1.308908258641840704e-02,5.486884816155079836e-01
1.388429358537554038e-02,7.986167084435867869e-01,9.775792046672667768e-01,1.388429358537554038e-02,4.297863880667788378e-02,1.388429358537554038e-02,1.895822994998193067e+00,1.010215291805091287e+00,4.709033946514360608e-02,7.212184723626507976e-01,7.055694888231741624e-01,1.758499458924728698e+00,5.628286264335677358e-02,6.076621766372089506e-02,1.388429358537554038e-02,2.412942974262575480e-01
1.432564647249704587e-02,6.453609752967125468e-01,1.445627907926479772e+00,1.432564647249704587e-02,5.797592317280288177e-02,1.432564647249704587e-02,1.063749340116137088e+00,1.364233131691531486e+00,1.240836459752329701e-01,1.763135523584026532e-01,9.350351950869401074e-01,6.759843241032645889e-01,1.281531992781994589e-01,1.747896173598407488e-01,1.432564647249704587e-02,4.081194851425144488e-01
1.510000209254364588e-02,8.701321747226237191e-01,1.908233168714871475e+00,1.510000209254364588e-02,6.509579592669320625e-02,1.510000209254364588e-02,1.099901595848095548e+00,1.636786131315549842e+00,1.746939950538654029e-01,1.766814587303703332e-01,1.192207010924856370e+00,4.696402363094752674e-01,1.219094799690350339e-01,2.428751162958198706e-01,1.510000209254364588e-02,4.998125326535747814e-01
1.386656395272166387e-02,1.689511849470388238e+00,2.074671246252645762e+00,1.386656395272166387e-02,8.687603778088366646e-02,1.386656395272166387e-02,1.175057362228380198e+00,5.410643131008882056e-01,1.650887083076252593e-01,6.268319847545994472e-01,6.844933222302798104e-01,8.983529061713382280e-01,9.520744775397690929e-02,2.013811542598220594e-01,1.386656395272166387e-02,3.062724982669607909e-01
1.815240596061084774e-02,1.982135354947026196e+00,3.442831369408309250e+00,1.815240596061084774e-02,3.345967943578765369e-01,1.815240596061084774e-02,1.378045029945492272e+00,5.254856343791449724e-01,2.717491158886188307e-01,1.113184712609271987e+00,8.951779303563465184e-01,1.209599516849743539e+00,3.744744938281944768e-01,3.199756460970376026e-01,1.815240596061084774e-02,1.732821351262021359e-01
1.786601221345824816e-02,2.755331343141067091e+00,1.274616561526594083e+00,1.786601221345824816e-02,4.386873958769154647e-01,1.786601221345824816e-02,1.253579846665963116e+00,4.360505328313361018e-01,9.194462792890425451e-01,9.674531238507553255e-01,1.064026985081014010e+00,4.527117495565005090e-01,4.117280358838966148e-01,1.178229346109069153e+00,1.786601221345824816e-02,3.210059013679967266e-01
1.599046418331710046e-02,2.264985026645945254e+00,1.020036542810030422e+00,1.599046418331710046e-02,1.493011218648725158e-01,1.599046418331710046e-02,1.294944354572588496e+00,9.348078774392171164e-01,9.657062548630488408e-01,8.360041846448984515e-01,1.472298562271799449e+00,6.768678367710233568e-01,9.349700803793792314e-02,1.290704142922853404e+00,1.599046418331710046e-02,8.838682500867030001e-01
1.366593016168320650e-02,4.027202654653221359e-01,8.497796864383972970e-01,1.366593016168320650e-02,1.172454787963561618e-01,1.366593016168320650e-02,2.071512176132981775e+00,1.602003497461357950e+00,1.935617105678280603e-01,9.500956057038437708e-01,1.271200884541706877e+00,2.120703838087472093e+00,1.208303933830948279e-01,2.454315087209145985e-01,1.366593016168320650e-02,9.594385116873762609e-01
1.573105856093157812e-02,4.259787284051494427e-01,7.032165332387956269e-01,1.573105856093157812e-02,2.398086605756368228e-01,1.573105856093157812e-02,2.780254562674091989e+00,1.576811127787779876e+00,3.618073380349549062e-01,1.314901836843786587e+00,1.218437287376677336e+00,3.226471588466378826e+00,2.627946968386935533e-01,3.761058781035974130e-01,1.573105856093157812e-02,8.994156219241959960e-01
1.486270944740553622e-02,4.650907428670634780e-01,4.437938457030051742e-01,1.486270944740553622e-02,8.978682153102344188e-01,1.486270944740553622e-02,6.749629919409700918e-01,1.964627707765274733e+00,4.835682699123056705e-01,9.146584021218790994e-01,1.417671936859354664e+00,1.759913072696015490e+00,1.029506823673488558e+00,5.534815584397433375e-01,1.486270944740553622e-02,3.582450005557882733e+00
1.177763131579144355e-02,1.075261291621330217e+00,8.829067346667527350e-01,1.177763131579144355e-02,6.425702626332403522e-01,1.177763131579144355e-02,6.812528084691237273e-01,2.078455992791355289e+00,2.946832796706218005e-01,6.844623222549658381e-01,1.542007955862659596e+00,1.144240741775536918e+00,7.183161978247953883e-01,3.824104952752181430e-01,1.177763131579144355e-02,3.446693028562739514e+00
9.526415192349002928e-03,1.806155515684584101e+00,2.266374328113086811e+00,9.526415192349002928e-03,8.978549742137678646e-02,9.526415192349002928e-03,1.524063365708362650e+00,7.799299155155484664e-01,2.288233831690751618e-01,8.432712526457721847e-01,9.766093428322577541e-01,1.227614626032173639e+00,1.002129095510897461e-01,2.827817840738916511e-01,9.526415192349002928e-03,4.752968794280554299e-01
1.099638543069424851e-02,1.845514645339981330e+00,3.285517260813108464e+00,1.099638543069424851e-02,4.081575838145383162e-01,1.099638543069424851e-02,1.789179125601174425e+00,6.183227763566693236e-01,2.218350349698318957e-01,1.453017455756369092e+00,1.076736068655793632e+00,1.673420747170994760e+00,4.486852190863121481e-01,2.767987822861256442e-01,1.099638543069424851e-02,1.642845346016070796e-01
1.011090253877066324e-02,2.468470849958500413e+00,9.830033684659869042e-01,1.011090253877066324e-02,1.826586166058160599e-01,1.011090253877066324e-02,1.110147963419584771e+00,6.039478777298434853e-01,1.127118886977447332e+00,8.073281401529212031e-01,1.339945135856402514e+00,3.293619241756234883e-01,7.690960792489141828e-02,1.412894336895873071e+00,1.011090253877066324e-02,5.707465290878387387e-01
8.571115009840429497e-03,5.537563953104212011e-01,9.143961413436682006e-01,8.571115009840429497e-03,2.094184607353405669e-01,8.571115009840429497e-03,1.453994374362282738e+00,5.613912132445015857e-01,1.173975960214197617e-01,1.021755565389136367e+00,7.699999830625694486e-01,1.465139794424987540e+00,2.512663178021942723e-01,1.644508548782934176e-01,8.571115009840429497e-03,1.872863577514888855e-01
1.040239740662133802e-02,8.498079494203782946e-01,6.130565979899295082e-01,1.040239740662133802e-02,5.770375261205656220e-02,1.040239740662133802e-02,6.808389925808580045e-01,8.822992232436285276e-01,7.798311576094949515e-01,6.579152394323091180e-01,1.320546202198051633e+00,4.894675794230092802e-01,3.526199499582549635e-02,1.108483052776854771e+00,1.040239740662133802e-02,8.833981752824758837e-01
1.314010431296452723e-02,3.058290431370939144e-01,4.683010738161582642e-01,1.314010431296452723e-02,6.608517940573085947e-02,1.314010431296452723e-02,2.895123865029241905e+00,1.516135466101197204e+00,1.121329615833362298e-01,1.229700795380825884e+00,1.097124658658724439e+00,3.312452579584286738e+00,8.040550188491439598e-02,1.260534140479584453e-01,1.314010431296452723e-02,6.988302201717448980e-01
1.624363977006005808e-02,3.963809500377013517e-01,4.877777274529896956e-01,1.624363977006005808e-02,3.204958600215998543e-01,1.624363977006005808e-02,5.996206462897255562e-01,2.733798308266320198e+00,1.751688733444836388e-01,4.605292614732823253e-01,1.925467157687678954e+00,1.546013569881880656e+00,3.871365901599108650e-01,2.524898292090614893e-01,1.624363977006005808e-02,4.614515205287860411e+00
1.151276264108804133e-02,3.067510564371892512e-01,8.012404315244392450e-01,1.151276264108804133e-02,1.597412629486090474e-02,1.151276264108804133e-02,1.453347198718008881e+00,1.188681906121139553e+00,1.008371193819045247e-01,6.000798174573697130e-01,9.042940936805184959e-01,1.437467328424236079e+00,1.847461899123717388e-02,1.428299036631175134e-01,1.151276264108804133e-02,6.329300222340320525e-01
1.524635140930197773e-02,5.394706284977519584e-01,3.253964622398293205e-01,1.524635140930197773e-02,6.373490651994950795e-02,1.524635140930197773e-02,2.692774198087175108e+00,1.309388956840770390e+00,5.017419598072626191e-02,1.071588810861035856e+00,9.332942356322611044e-01,2.562935903840973584e+00,7.896997152609820658e-02,6.325292875181305619e-02,1.524635140930197773e-02,2.256216327888512507e-01
1.406436092020219540e-02,3.649099910278688630e-02,1.491289386264862182e+00,1.406436092020219540e-02,5.798018060749471347e-02,1.406436092020219540e-02,8.749791670852742342e-01,1.768294760313328773e+00,1.692355374248001310e-01,1.395759067333328940e-01,1.251720406214531955e+00,4.852211075240187577e-01,1.094333706137948226e-01,2.313461268473317733e-01,1.406436092020219540e-02,6.607413538043508394e-01
1.386203116388960016e-02,6.921292165197330537e-02,9.509064443899742369e-02,1.386203116388960016e-02,1.001053594939875918e-01,1.386203116388960016e-02,1.295673565149216389e+00,6.650478268821535810e-01,1.535551548326015980e-01,6.138610090514516893e-01,5.224977381161741707e-01,1.490611689758684522e+00,1.049465512971217845e-01,1.532510608310920230e-01,1.386203116388960016e-02,3.111432045313157757e-01
1.958769099539948988e-02,7.072329422956952216e-02,1.818625432307051093e-01,1.958769099539948988e-02,6.257497278560681941e-01,1.958769099539948988e-02,2.538024028398683241e-01,1.382202348945536619e+00,2.856047608360611778e-01,5.485836568466120333e-01,1.016650946823138835e+00,7.818851899793780591e-01,6.456555504781835708e-01,3.184070236983049806e-01,1.958769099539948988e-02,2.368205925418620517e+00
2.079120019342391851e-02,3.470807101092771019e-02,2.259126170418242763e-01,2.079120019342391851e-02,2.960161350807621883e-01,2.079120019342391851e-02,1.058814138304587482e+00,7.467408371807441325e-01,2.859445646953012732e-01,7.514139793588486826e-01,7.588286894224023360e-01,1.105337730366525273e+00,2.934195638220301605e-01,3.049951041608419122e-01,2.079120019342391851e-02,4.719624309849941302e-01
3.208401824613864306e-02,4.343778902907829975e-02,9.135852368681637858e-02,3.208401824613864306e-02,8.746490812051184172e-01,3.208401824613864306e-02,1.829118083126772820e+00,9.225990392092052739e-01,1.208832744225129874e+00,1.457614162522298251e+00,1.056649135330861133e+00,2.143884732280378458e+00,8.978911654607203419e-01,1.172168523111891236e+00,3.208401824613864306e-02,5.283434263592966529e-01
2.906473545318597959e-02,3.459785780267284755e-02,6.242266723288779351e-02,2.906473545318597959e-02,3.237390238407083842e+00,2.906473545318597959e-02,2.438610588083323927e-01,1.153401636387241469e+00,1.666714272469642655e+00,2.375816048092914468e+00,1.030733225155102906e+00,9.428418961758439076e-01,3.403085443722821513e+00,1.715459645691405299e+00,2.906473545318597959e-02,2.211424921894102447e+00
3.057742049735698991e-02,7.862790863573616840e-02,9.408838619170309392e-02,3.057742049735698991e-02,3.170009287610701332e+00,3.057742049735698991e-02,2.847746378449997895e-01,1.133827635688721136e+00,1.407268162083445961e+00,2.426251036815624040e+00,9.636864275157364101e-01,9.617506283048363747e-01,3.454260335168076956e+00,1.542606367923116562e+00,3.057742049735698991e-02,2.152474411754683015e+00
2.780735773908754593e-02,1.667698884352313282e-01,1.817602370458111238e-01,2.780735773908754593e-02,1.796236880062667796e+00,2.780735773908754593e-02,2.771296955498503967e-01,1.068691423008374386e+00,1.222827488022479869e+00,1.578794409967202883e+00,9.696048023045048536e-01,8.047108160392327791e-01,2.203073552829400317e+00,1.424571512272007290e+00,2.780735773908754593e-02,1.936571362562064635e+00
2.969818035906468534e-02,4.326440675928482915e-01,4.484320294100768156e-01,2.969818035906468534e-02,2.609067756276785666e+00,2.969818035906468534e-02,5.563863254831545868e-01,1.028038286174481009e+00,7.632368517455321300e-01,2.427919923362752641e+00,8.809937567599166464e-01,8.661558735683483334e-01,3.199547036921067011e+00,1.109006572440569327e+00,2.969818035906468534e-02,1.600795584633073920e+00
3.089863595586718470e-02,1.287568183678897693e+00,1.084771529654433797e+00,3.089863595586718470e-02,3.975092834174377004e-02,3.089863595586718470e-02,1.086036581083580144e+00,1.414456843310350598e+00,1.210424573887586730e+00,1.030533916792196747e+00,2.113211321680687149e+00,6.988134841361811622e-01,1.956397837319543212e-02,1.760391096770735464e+00,3.089863595586718470e-02,1.252006377795704672e+00
1.990040563047187558e-02,5.434664306664137579e-01,3.507976662665407419e-01,1.990040563047187558e-02,3.155232722655678529e-02,1.990040563047187558e-02,2.595316666336100475e+00,1.264098395469148928e+00,2.478894112021742119e-02,1.004210470185636028e+00,8.913312287198761341e-01,2.466304758007353826e+00,3.962556487079460510e-02,3.414995376932723065e-02,1.990040563047187558e-02,2.142852888325525174e-01
1.881918316929754101e-02,6.513978748523722995e-02,1.492064705406155545e+00,1.881918316929754101e-02,1.517790990208580347e-02,1.881918316929754101e-02,8.713531341758131710e-01,1.751103098962047522e+00,8.944938594744393512e-02,1.053393170028958520e-01,1.229406187161121489e+00,4.711473104306610482e-01,3.216557409184771232e-02,1.286718356263434893e-01,1.881918316929754101e-02,6.484458731814509713e-01
1.973426582364042059e-02,1.276701574936091321e-01,1.815424894116003940e-01,1.973426582364042059e-02,2.835123592181762811e-02,1.973426582364042059e-02,1.365772961843372713e+00,7.047873357920514392e-01,4.264948998340348935e-02,5.798133115759895873e-01,5.095121979243631971e-01,1.563761069870928333e+00,3.417323768187632144e-02,4.855433384593559054e-02,1.973426582364042059e-02,3.206660839662580642e-01
2.586837001703441372e-02,1.584166971519749278e-01,2.457537008607810769e-01,2.586837001703441372e-02,1.226712278861537414e-01,2.586837001703441372e-02,2.555330377909353357e-01,1.367179339756204870e+00,8.546906059361572550e-02,1.901129260524341835e-01,9.680620223946546643e-01,7.334645143179127080e-01,1.472370394957283890e-01,1.208841845492665823e-01,2.586837001703441372e-02,2.320396766598947114e+00
2.888858374034322662e-02,3.162111810669069323e-01,4.737982853350155565e-01,2.888858374034322662e-02,3.047271299843918799e-02,2.888858374034322662e-02,1.162178550801577837e+00,7.346872834043850498e-01,6.006949254406748068e-02,5.136169673061647956e-01,5.951991924902659825e-01,1.144712754928064236e+00,3.536900983136808535e-02,8.421435306833799372e-02,2.888858374034322662e-02,3.394228844962328684e-01
4.335088483770278139e-02,3.660300617215939134e-01,8.423033250216288570e-01,4.335088483770278139e-02,4.388835490547979973e-02,4.335088483770278139e-02,1.460342875642131499e+00,1.140502300818137638e+00,1.319281183849957961e-01,6.530308185600625093e-01,9.184073603067818281e-01,1.438454892103515625e+00,4.921304692627714167e-02,1.751876324689117803e-01,4.335088483770278139e-02,6.130044810669548205e-01
3.899231190605276925e-02,4.033479494853794423e-01,3.229809831248406926e-01,3.899231190605276925e-02,1.129407980561033809e-01,3.899231190605276925e-02,1.750178187434285659e+00,8.534571582049771399e-01,9.512649987261966034e-02,7.917251944911924966e-01,6.720588028380700685e-01,1.674185678437490443e+00,1.364626063824286306e-01,1.132989599383384949e-01,3.899231190605276925e-02,1.954066665501331124e-01
4.295137408603319495e-02,1.270722546494706950e-01,1.166066222475304892e+00,4.295137408603319495e-02,1.695046622001467329e-01,4.295137408603319495e-02,7.510528142259955686e-01,1.310691222562985203e+00,3.463993896294874086e-01,2.747194273669492648e-01,1.024242139874055324e+00,5.372306858516657790e-01,2.783368199730841819e-01,4.539213215998362805e-01,4.295137408603319495e-02,5.416668958154841063e-01
4.750923957048511920e-02,1.755155260371163151e-01,3.953610087567202558e-01,4.750923957048511920e-02,3.240233980219699994e-01,4.750923957048511920e-02,1.098298355518458891e+00,5.643755043377105540e-01,5.049065467901993065e-01,1.045436031173000657e+00,1.062498900738234830e+00,1.090834233069992720e+00,2.634241249244341221e-01,4.973155959111856816e-01,4.750923957048511920e-02,4.465713180611913802e-01
6.951679331391989736e-02,2.140595770616846028e-01,4.279551907624558615e-01,6.951679331391989736e-02,1.973624908037764580e+00,6.951679331391989736e-02,1.903248051036007249e+00,3.669237677811858500e-01,9.882179128952888192e-01,2.716275744344781806e+00,1.520332313326918872e+00,1.973827335754250178e+00,1.495118398720427733e+00,6.732806589049450396e-01,6.951679331391989736e-02,2.726297511057254042e-01
6.634135673493127272e-02,2.983296328823036858e-01,1.163031873795053045e-01,6.634135673493127272e-02,2.582425555969497744e+00,6.634135673493127272e-02,4.060831950274255142e-01,3.158712867551923820e-01,5.240244525738214421e+00,1.722124030202650591e+00,2.056563306937817970e+00,6.768871010500914220e-01,6.066176979833927119e-01,3.374092484825462535e+00,6.634135673493127272e-02,5.446563351972630862e-01
5.604981659831526769e-02,3.535385548099759245e-02,1.112595642470255858e-01,5.604981659831526769e-02,3.333511078848616638e+00,5.604981659831526769e-02,1.893693217687476560e-01,1.304056034101955808e+00,9.845233204147160189e-01,2.075680026149007595e+00,9.915451078685565411e-01,8.265410862679340998e-01,2.903441281082717929e+00,7.669625672425175456e-01,5.604981659831526769e-02,2.445882567929330786e+00
5.586053475684103070e-02,1.635413440338967239e-01,6.922236553840080409e-02,5.586053475684103070e-02,6.337492569957119404e-01,5.586053475684103070e-02,4.948714575785451153e-01,4.395429415169905263e-01,1.460515078381050547e+00,6.942213007796885771e-01,8.894231259497237252e-01,1.058311902556660522e+00,2.030617513555247333e-01,1.108584329052652473e+00,5.586053475684103070e-02,8.375511309753845834e-01
6.470879167298998480e-02,7.453575506738240042e-02,8.191217897378183510e-02,6.470879167298998480e-02,1.115537724961486177e+00,6.470879167298998480e-02,1.399411439140589020e-01,2.804429042731987121e+00,3.419794555148312765e-01,9.229152011426122737e-01,1.891529574527007984e+00,1.640132684375530836e+00,1.335525982442134607e+00,4.604234564386976980e-01,6.470879167298998480e-02,5.567199932657189265e+00
9.722020942051488868e-02,5.272973564839113225e-02,3.367691303198525610e-01,9.722020942051488868e-02,1.230798842026560452e-01,9.722020942051488868e-02,5.480546741516384435e-01,6.947797803797858274e-01,7.438246218370840879e-01,2.596137101826874183e-01,5.285159845604125994e-01,3.634087180469573575e+00,5.290930310819756954e-01,1.009927440114502639e+00,9.722020942051488868e-02,2.799424299882554035e+00
